Ном		Стпт		Фстрт		Шстр		ндлн		фдлн		шлдн
6149		154		154		0		128		128		0
5979		58		58		0		89		89		0
1797		5		5		0		47		47		0
4694		4		4		0		26		26		0
8220		7		7		0		177		177		0
9651		159		159		0		90		90		0
9310		7		7		0		147		147		0
6910		1		1		0		112		112		0
8249		10		10		0		0		0		0
9043		687		687		0		51		51		0
8544		105		105		0		33		33		0
38		8		0		0		88		88		0
1630		76		76		0		3		3		0
293		8		8		0		59		59		0
8889		73		73		0		108		108		0
1823		11		11		0		19		19		0
8104		4		4		0		67		4		0
8874		494		488		0		191		191		0
6368		313		313		0		175		175		0
3506		122		122		0		183		183		0
632		1		1		0		111		111		0
1359		9		9		0		9		7		0
3736		6		6		0		167		167		0
9914		461		461		0		99		99		0
8818		292		292		0		169		169		0
623		9		9		0		78		37		0
5660		123		123		0		162		162		0
1306		8		8		0		105		105		0
4807		11		11		0		182		182		0
8214		1		1		0		188		188		0
8977		8		0		0		38		38		0
9754		7		7		0		69		69		0
9710		202		202		0		171		72		0
9534		165		165		0		27		27		0
300		2		2		0		19		19		0
6901		156		156		0		1		1		0
4608		3		3		0		150		150		0
5262		130		130		0		14		14		0
3816		59		59		0		64		64		0
1717		2		2		0		53		53		0
9829		651		651		0		0		0		0
5574		502		502		0		142		142		0
4849		380		380		0		112		112		0
129		1		0		0		80		80		0
2932		287		287		0		88		88		0
2348		125		125		0		162		162		0
738		11		11		0		80		80		0
1312		65		65		0		50		50		0
765		6		6		0		49		49		0
9448		133		133		0		0		0		0
8270		127		127		0		0		0		0
19		3		3		0		38		38		0
2142		92		92		0		0		0		0
789		1		0		0		82		82		0
4264		118		118		0		0		0		0
1051		11		11		0		6		6		0
2683		7		7		0		101		101		0
5248		11		11		0		46		46		0
9192		28		28		0		17		17		0
8182		11		11		0		17		17		0
9409		183		183		0		136		136		0
8774		161		161		0		19		19		0
7890		127		127		0		30		30		0
791		8		8		0		117		117		0
9974		680		680		0		169		169		0
8996		186		186		0		157		157		0
1395		3		3		0		120		120		0
5972		26		26		0		50		50		0
5826		5		5		0		14		3		0
8044		8		8		0		168		168		0
9836		605		605		0		51		7		0
2501		160		152		0		159		159		0
2315		9		9		0		143		143		0
9663		58		58		0		0		0		0
5370		2		2		0		49		49		0
9807		492		492		0		109		109		0
9522		419		419		0		71		71		0
9263		357		357		0		0		0		0
6201		188		185		0		4		4		0
777		1		0		0		0		0		0
1077		2		0		0		58		58		0
5380		154		154		0		31		31		0
1440		3		3		0		143		143		0
4636		8		8		0		67		67		0
1922		2		2		0		0		0		0
7483		208		208		0		108		108		0
1204		5		5		0		195		195		0
8998		192		192		0		160		160		0
7214		9		9		0		177		177		0
9204		152		152		0		10		10		0
8882		146		146		0		0		0		0
7790		3		3		0		142		142		0
9384		416		413		0		0		0		0
9338		413		413		0		0		0		0
543		1		1		0		144		144		0
2691		7		7		0		54		54		0
8905		331		331		0		79		79		0
8513		318		318		0		9		9		0
5243		10		10		0		156		156		0
6701		160		160		0		153		153		0
5853		159		159		0		0		0		0
2466		153		153		0		2		2		0
2209		4		4		0		147		38		0
8696		4		0		0		138		138		0
6320		1		0		0		194		69		0
9348		330		328		0		0		0		0
8948		225		225		0		103		103		0
8535		166		166		0		52		50		0
6586		4		4		0		152		152		0
7257		3		3		0		113		113		0
8433		5		5		0		175		175		0
9143		314		314		0		91		91		0
8670		145		145		0		161		36		0
5350		15		15		0		126		126		0
3754		5		5		0		7		7		0
2950		3		3		0		0		0		0
6782		76		76		0		3		3		0
2580		6		0		0		65		65		0
8794		302		302		0		169		169		0
8161		159		159		0		143		143		0
1389		3		0		0		150		150		0
3895		4		4		0		31		31		0
3392		2		2		0		149		149		0
3442		1		1		0		186		186		0
4968		2		2		0		135		135		0
6136		6		6		0		165		165		0
5923		9		9		0		135		135		0
6584		10		0		0		112		112		0
6804		8		8		0		60		29		0
9420		476		476		0		199		199		0
8934		253		253		0		134		134		0
1571		2		0		0		107		107		0
3534		61		61		0		188		188		0
2134		2		0		0		58		58		0
6325		6		6		0		110		110		0
7499		9		9		0		0		0		0
8532		9		9		0		47		47		0
8830		384		384		0		86		86		0
1697		8		8		0		151		151		0
7784		375		375		0		1		1		0
3668		198		198		0		172		172		0
3504		11		11		0		186		186		0
7686		7		7		0		180		180		0
9021		2		2		0		118		118		0
9719		452		452		0		158		158		0
9453		292		292		0		0		0		0
2260		8		8		0		46		46		0
9346		223		223		0		68		68		0
9306		208		208		0		7		7		0
2563		123		123		0		81		81		0
760		9		9		0		108		108		0
4249		9		9		0		170		170		0
7561		5		5		0		39		39		0
7724		277		277		0		83		83		0
2702		149		149		0		128		128		0
28		7		7		0		142		142		0
3164		106		106		0		0		0		0
1674		11		11		0		93		93		0
4095		11		11		0		181		181		0
6477		367		367		0		85		85		0
5419		182		118		0		30		30		0
2425		12		12		0		161		14		0
1975		11		0		0		0		0		0
2939		10		10		0		108		108		0
2041		5		5		0		0		0		0
5647		220		220		0		137		137		0
5194		77		72		0		137		137		0
2666		7		7		0		65		65		0
5492		52		52		0		0		0		0
4667		26		26		0		16		16		0
3565		8		8		0		9		9		0
9983		966		966		0		40		40		0
8210		159		159		0		100		100		0
523		9		9		0		147		147		0
1225		3		3		0		13		8		0
7011		81		81		0		19		19		0
1932		7		7		0		73		73		0
9887		866		866		0		93		93		0
8076		199		199		0		134		134		0
1704		127		120		0		62		62		0
1155		8		8		0		112		112		0
2308		1		1		0		138		138		0
3440		2		2		0		164		164		0
8245		214		214		0		0		0		0
7848		53		53		0		152		152		0
3019		4		4		0		46		46		0
6329		11		11		0		20		20		0
4188		7		7		0		17		17		0
6071		7		7		0		0		0		0
9333		228		228		0		0		0		0
5990		79		79		0		145		145		0
1899		4		0		0		67		49		0
9878		856		856		0		0		0		0
7246		109		109		0		157		157		0
752		4		4		0		0		0		0
6065		4		4		0		96		96		0
9820		251		251		0		164		164		0
4959		18		18		0		62		62		0
4653		2		2		0		10		10		0
9583		56		56		0		191		73		0
8676		9		0		0		40		40		0
9422		677		677		0		179		179		0
8641		328		328		0		109		109		0
3444		144		144		0		182		182		0
3254		138		138		0		0		0		0
415		1		0		0		134		134		0
8408		89		89		0		180		180		0
4708		4		0		0		78		78		0
9203		666		666		0		10		10		0
8488		528		526		0		136		54		0
1007		8		8		0		0		0		0
4838		72		72		0		63		63		0
3075		4		4		0		67		67		0
4562		9		9		0		0		0		0
8379		341		341		0		185		185		0
4509		202		202		0		136		136		0
365		9		9		0		0		0		0
4019		8		8		0		194		68		0
4300		8		8		0		4		4		0
6503		89		89		0		12		3		0
6393		4		0		0		77		77		0
9188		452		452		0		141		141		0
1981		56		56		0		85		85		0
396		1		1		0		52		52		0
4322		105		105		0		0		0		0
2325		2		2		0		96		96		0
3746		10		10		0		112		112		0
7818		192		192		0		0		0		0
6442		8		8		0		179		179		0
7744		258		258		0		188		188		0
7073		196		196		0		56		56		0
1222		6		6		0		68		68		0
5864		5		5		0		190		190		0
4000		5		5		0		0		0		0
7951		7		7		0		129		129		0
9165		351		351		0		47		29		0
3529		6		6		0		164		164		0
6427		344		344		0		0		0		0
3638		7		7		0		166		166		0
3717		8		8		0		0		0		0
5597		248		248		0		88		88		0
4242		245		245		0		0		0		0
2023		4		0		0		155		155		0
3200		202		202		0		41		41		0
2989		9		9		0		184		184		0
4200		7		7		0		0		0		0
4783		192		192		0		0		0		0
3556		67		67		0		123		123		0
1255		10		10		0		48		48		0
3850		11		11		0		143		143		0
6645		224		224		0		158		158		0
6643		97		94		0		120		120		0
5306		89		89		0		5		5		0
1715		85		79		0		0		0		0
522		3		3		0		76		76		0
9224		4		4		0		183		183		0
9858		749		749		0		90		90		0
9640		734		734		0		10		10		0
8894		173		173		0		88		88		0
6025		166		166		0		0		0		0
236		1		1		0		19		10		0
1005		4		4		0		157		157		0
4015		2		2		0		80		77		0
2238		1		1		0		0		0		0
4903		8		8		0		43		43		0
4110		8		8		0		0		0		0
428		8		8		0		0		0		0
8740		38		38		0		33		33		0
558		6		6		0		0		0		0
6122		1		1		0		32		32		0
2770		7		7		0		134		134		0
6858		524		524		0		95		95		0
2823		2		2		0		130		130		0
5476		138		138		0		183		183		0
4296		9		9		0		125		125		0
971		3		3		0		0		0		0
6011		440		440		0		77		77		0
5662		307		307		0		123		123		0
5165		174		174		0		87		32		0
1186		7		7		0		162		162		0
4291		138		138		0		168		168		0
1393		1		1		0		129		129		0
3644		4		4		0		76		76		0
3454		7		7		0		132		132		0
3805		11		11		0		105		29		0
4183		11		11		0		72		72		0
6735		5		5		0		181		181		0
9301		575		575		0		149		149		0
4220		201		201		0		50		50		0
1895		1		1		0		190		190		0
8272		393		393		0		174		174		0
8125		274		274		0		114		114		0
959		8		8		0		101		101		0
7852		272		272		0		0		0		0
3471		157		157		0		112		112		0
443		10		10		0		145		68		0
1956		2		2		0		0		0		0
4798		195		195		0		29		29		0
2140		1		0		0		188		188		0
6085		7		7		0		136		136		0
2237		6		6		0		130		36		0
7341		10		10		0		0		0		0
8320		421		421		0		57		57		0
4868		240		240		0		174		174		0
2436		10		10		0		12		12		0
4682		97		97		0		133		133		0
2878		9		9		0		79		54		0
3937		3		3		0		5		5		0
4998		1		1		0		57		57		0
7624		215		205		0		38		38		0
5049		7		7		0		60		60		0
5940		7		7		0		198		198		0
6627		5		5		0		105		105		0
9008		111		111		0		0		0		0
5467		102		102		0		0		0		0
2050		6		6		0		90		90		0
5938		4		4		0		9		9		0
2814		3		3		0		0		0		0
9584		219		219		0		0		0		0
9364		106		106		0		111		111		0
598		5		5		0		100		100		0
4957		17		17		0		34		34		0
3956		9		9		0		0		0		0
6606		10		10		0		93		93		0
8725		9		9		0		64		64		0
6601		43		43		0		9		9		0
2688		7		7		0		33		33		0
8252		4		4		0		192		192		0
6907		8		8		0		135		135		0
7439		8		8		0		47		47		0
8421		278		278		0		0		0		0
7795		176		176		0		95		95		0
3750		3		3		0		165		165		0
9800		558		558		0		54		54		0
8418		319		319		0		97		47		0
6656		191		191		0		127		127		0
238		9		9		0		19		19		0
3752		24		24		0		164		164		0
1327		19		19		0		0		0		0
549		8		8		0		2		2		0
2975		5		5		0		8		8		0
2200		1		0		0		39		39		0
5528		9		9		0		181		181		0
6590		1		0		0		55		55		0
6604		1		1		0		104		104		0
9691		505		505		0		51		51		0
9066		361		361		0		144		144		0
7982		197		190		0		155		155		0
6412		190		190		0		0		0		0
554		9		9		0		34		34		0
1151		8		8		0		176		176		0
6110		7		7		0		31		31		0
2430		1		1		0		0		0		0
2670		3		0		0		118		118		0
4743		7		7		0		0		0		0
7367		1		1		0		126		126		0
3897		8		8		0		130		130		0
7107		10		10		0		66		66		0
9018		288		288		0		114		114		0
8595		112		112		0		0		0		0
1810		5		5		0		97		97		0
4779		10		10		0		65		65		0
7701		148		148		0		133		133		0
5982		120		120		0		22		22		0
3960		11		11		0		101		101		0
8140		9		9		0		121		121		0
8542		5		5		0		85		85		0
9879		404		404		0		46		8		0
9324		230		230		0		170		170		0
544		2		2		0		69		69		0
6089		177		177		0		33		33		0
1878		6		6		0		165		165		0
7182		183		183		0		38		38		0
2839		3		3		0		158		158		0
4877		5		5		0		169		169		0
5301		5		5		0		192		173		0
2769		8		8		0		0		0		0
9859		593		593		0		101		101		0
9650		565		565		0		23		23		0
6006		242		241		0		50		50		0
625		2		2		0		61		61		0
2037		6		6		0		55		55		0
5118		67		67		0		174		174		0
2327		7		7		0		54		54		0
5342		7		7		0		0		0		0
2915		7		7		0		146		146		0
8045		381		381		0		175		175		0
3505		139		139		0		29		29		0
177		1		1		0		133		84		0
3703		9		9		0		6		6		0
8017		283		283		0		96		96		0
5422		135		135		0		142		142		0
4287		11		11		0		118		118		0
7201		46		46		0		148		148		0
4589		37		34		0		0		0		0
3502		1		1		0		33		33		0
5812		9		9		0		164		164		0
6277		4		4		0		161		161		0
9536		195		195		0		143		143		0
5965		7		7		0		180		180		0
8681		1		1		0		20		20		0
9565		320		320		0		158		158		0
6524		312		312		0		0		0		0
3981		197		197		0		112		112		0
3813		5		5		0		183		183		0
4556		6		6		0		191		191		0
9991		1181		1109		6048		32		23		540
9092		525		441		0		0		0		0
248		8		0		0		173		173		0
2605		197		197		0		0		0		0
2522		24		24		0		171		171		0
84		11		11		0		4		4		0
8792		296		296		0		98		98		0
5710		116		116		0		172		172		0
372		7		0		0		102		102		0
7181		111		111		0		98		98		0
4072		2		2		0		59		59		0
5500		1		1		0		102		102		0
7955		8		8		0		91		91		0
8005		364		355		0		152		86		0
6936		53		53		0		17		10		0
724		2		2		0		46		46		0
6566		211		211		0		144		144		0
5707		204		204		0		0		0		0
541		136		136		0		68		68		0
531		6		6		0		121		121		0
2269		4		4		0		184		184		0
7578		217		217		0		73		9		0
2973		99		99		0		111		111		0
537		2		2		0		91		91		0
6170		11		11		0		93		74		0
9981		1007		991		144		174		118		0
8659		221		211		0		131		131		0
1303		5		5		0		122		122		0
4548		41		41		0		0		0		0
3094		5		5		0		26		26		0
7831		190		190		0		21		21		0
7027		82		82		0		108		108		0
7026		16		16		0		62		62		0
4022		10		10		0		0		0		0
7761		13		13		0		0		0		0
3891		6		6		0		4		4		0
8127		12		12		0		18		18		0
3902		9		9		0		0		0		0
5539		212		212		0		133		133		0
5171		18		18		0		186		186		0
1590		9		0		0		0		0		0
9863		874		874		0		131		117		112
9472		330		330		0		149		149		0
1165		4		4		0		0		0		0
2277		7		7		0		162		162		0
9088		209		209		0		119		119		0
8968		203		203		0		0		0		0
1701		7		7		0		107		107		0
78		3		3		0		0		0		0
8919		99		99		0		83		83		0
421		8		8		0		83		83		0
4836		189		189		0		0		0		0
2139		5		5		0		174		174		0
8551		3		3		0		190		190		0
4413		3		3		0		85		85		0
6917		1		1		0		16		16		0
8922		3		3		0		49		49		0
8410		166		166		0		0		0		0
5137		159		159		0		0		0		0
1982		3		3		0		152		152		0
5545		144		144		0		22		22		0
3986		4		0		0		135		135		0
9802		671		671		0		194		194		0
7695		68		58		0		0		0		0
328		2		2		0		56		56		0
9193		25		25		0		1		1		0
1742		12		3		0		4		4		0
1184		3		3		0		0		0		0
5234		549		549		0		114		114		0
5061		373		373		0		172		172		0
2410		175		175		0		192		192		0
1215		2		2		0		164		85		0
2991		5		5		0		0		0		0
2658		1		1		0		42		42		0
5366		9		9		0		19		19		0
9347		449		449		0		88		88		0
8979		306		306		0		141		141		0
4307		159		159		0		138		138		0
674		4		4		0		152		152		0
6330		96		96		0		0		0		0
5780		9		9		0		80		72		0
6343		7		7		0		60		60		0
9624		628		628		0		38		38		0
7120		121		121		0		192		192		0
2167		95		95		0		2		2		0
64		10		0		0		75		75		0
3826		56		48		0		57		57		0
2319		7		7		0		41		41		0
9418		489		489		0		137		137		0
8960		184		184		0		1		1		0
2745		4		4		0		176		176		0
4417		181		174		0		32		32		0
3141		5		5		0		169		169		0
7900		158		158		0		176		151		0
7046		152		152		0		0		0		0
3825		9		9		0		141		35		0
5872		1		1		0		28		28		0
7809		298		298		0		188		188		0
7029		223		223		0		72		72		0
4342		52		52		0		167		167		0
2962		2		2		0		45		45		0
7690		1		1		0		97		97		0
8813		411		411		0		6		6		0
7718		408		408		0		0		0		0
2433		7		7		0		53		53		0
6291		285		285		0		122		122		0
4550		251		234		0		0		0		0
3042		184		176		0		58		58		0
1884		4		4		0		172		172		0
1979		2		2		0		154		154		0
5168		95		95		0		184		184		0
3163		11		11		0		79		79		0
6999		8		8		0		185		185		0
9955		790		790		0		76		76		0
9722		173		173		0		0		0		0
9571		108		87		0		62		62		0
1540		5		5		0		17		17		0
5280		4		4		0		94		83		0
3093		10		10		0		37		27		0
6952		9		9		0		61		61		0
8459		275		275		0		115		115		0
7312		13		13		0		145		145		0
2169		9		9		0		0		0		0
7376		151		151		0		119		119		0
3119		2		2		0		148		148		0
5736		6		6		0		65		44		0
5429		4		0		0		0		0		0
6421		1		1		0		70		70		0
9027		598		598		0		186		186		0
8396		3		2		0		152		152		0
1943		2		2		0		0		0		0
8713		589		589		0		0		0		0
7598		430		428		0		150		150		0
1101		10		10		0		17		17		0
4424		97		97		0		64		64		0
1179		9		9		0		38		38		0
4390		4		4		0		84		84		0
7344		171		171		0		148		148		0
3100		151		151		0		16		16		0
368		3		3		0		141		141		0
6269		151		151		0		9		9		0
3952		97		97		0		49		49		0
1617		1		1		0		89		89		0
4244		28		28		0		0		0		0
3583		4		0		0		23		23		0
4089		2		2		0		77		77		0
5310		7		7		0		77		77		0
7378		383		383		0		45		45		0
7083		350		350		0		27		27		0
4956		187		187		0		162		162		0
2886		4		0		0		176		176		0
6996		8		8		0		103		103		0
7137		184		184		0		68		68		0
2811		4		4		0		146		146		0
3414		3		3		0		181		59		0
6862		264		264		0		83		83		0
3785		77		75		0		180		180		0
2570		3		3		0		72		72		0
2960		3		3		0		111		111		0
6262		6		6		0		63		63		0
8569		4		4		0		162		162		0
8487		38		38		0		186		124		0
8397		33		33		0		0		0		0
1791		4		4		0		28		28		0
9857		210		210		0		94		94		0
9218		164		164		0		41		41		0
3932		2		0		0		156		156		0
9960		1036		1036		0		95		95		0
9917		909		909		0		116		116		0
9841		700		700		0		200		200		0
3639		47		47		0		77		77		0
552		3		3		0		39		39		0
565		3		3		0		175		22		0
7875		309		309		0		0		0		0
3677		166		163		0		133		70		0
2754		3		3		0		160		160		0
9098		661		661		0		35		35		0
7925		548		548		0		110		110		0
6837		417		413		0		130		130		0
6416		222		222		0		191		191		0
659		8		8		0		0		0		0
5658		186		186		0		29		16		0
1343		1		1		0		179		179		0
673		6		6		0		26		26		0
6003		10		10		0		67		67		0
7672		215		215		0		87		25		0
6777		151		146		0		62		62		0
4476		10		9		0		137		137		0
3217		9		9		0		0		0		0
9495		637		637		0		0		0		0
8729		268		268		0		0		0		0
6745		256		256		0		12		12		0
2595		50		42		0		196		98		0
75		11		11		0		31		31		0
6100		10		10		0		113		113		0
9256		508		508		0		124		114		0
8912		382		382		0		123		123		0
1410		8		8		0		106		106		0
5324		374		374		0		0		0		0
4449		189		189		0		180		180		0
459		4		4		0		100		100		0
1386		10		0		0		176		176		0
2225		4		4		0		75		75		0
4036		48		48		0		59		59		0
2295		5		5		0		35		35		0
6296		10		10		0		132		78		0
7728		8		8		0		105		105		0
8279		2		2		0		0		0		0
987		8		8		0		0		0		0
7776		502		502		0		106		106		0
4618		341		341		0		153		119		0
1453		200		200		0		134		134		0
226		10		0		0		182		182		0
1197		7		7		0		124		124		0
2001		69		69		0		147		147		0
1672		3		3		0		66		66		0
3602		3		3		0		165		165		0
3833		65		65		0		149		149		0
1544		9		0		0		47		47		0
2287		9		9		0		0		0		0
5102		185		185		0		36		36		0
2320		8		8		0		170		170		0
5032		8		8		0		58		58		0
5450		66		66		0		0		0		0
4512		3		3		0		61		61		0
6194		8		8		0		175		175		0
9725		811		811		0		33		33		0
8733		548		548		0		0		0		0
6246		189		189		0		163		163		0
1069		10		0		0		85		85		0
3934		5		5		0		182		182		0
6083		8		8		0		136		136		0
5682		2		2		0		0		0		0
1695		9		9		0		176		176		0
2459		4		0		0		32		32		0
7879		389		389		0		150		112		0
6219		333		333		0		52		24		0
140		7		7		0		93		93		0
5955		160		160		0		171		78		0
2117		1		1		0		134		134		0
4542		1		1		0		154		154		0
3408		4		4		0		173		154		0
7742		6		6		0		0		0		0
8832		266		261		0		0		0		0
4018		4		4		0		155		155		0
6678		168		168		0		0		0		0
6241		7		0		0		154		120		0
7262		139		139		0		122		122		0
6696		1		1		0		138		138		0
9506		661		661		0		146		7		0
4245		14		14		0		91		91		0
895		3		3		0		4		4		0
5991		166		166		0		183		183		0
1368		4		0		0		154		154		0
4005		7		0		0		38		38		0
5082		10		10		0		86		86		0
9235		550		550		0		110		110		0
2788		10		4		0		161		161		0
606		4		4		0		0		0		0
2870		7		7		0		115		115		0
8990		465		465		0		81		81		0
6232		458		458		0		0		0		0
5525		299		299		0		158		158		0
5522		238		238		0		58		58		0
369		8		8		0		188		188		0
873		10		10		0		14		14		0
4205		230		230		0		0		0		0
1115		176		176		0		51		51		0
461		10		10		0		166		166		0
2479		9		9		0		191		191		0
5012		63		63		0		174		174		0
708		1		1		0		26		26		0
2437		58		58		0		0		0		0
2290		10		10		0		45		28		0
3386		9		9		0		0		0		0
2622		8		8		0		156		156		0
6787		9		0		0		159		159		0
6280		129		129		0		95		95		0
4721		84		84		0		45		45		0
4222		10		10		0		2		0		0
4689		2		2		0		74		74		0
9078		409		409		0		100		100		0
8731		315		315		0		88		88		0
1125		11		11		0		122		122		0
7337		160		160		0		147		147		0
4953		7		7		0		146		146		0
4469		5		5		0		0		0		0
5566		5		5		0		43		43		0
6490		1		1		0		19		16		0
9350		2		2		0		100		100		0
9666		865		865		0		164		164		0
9622		701		701		0		156		156		0
9046		654		654		0		44		44		0
814		7		7		0		107		107		0
5468		1		1		0		79		79		0
8454		546		546		0		108		108		0
7138		192		192		0		53		53		0
475		6		6		0		176		176		0
4120		1		1		0		39		39		0
7851		371		371		0		168		37		0
2562		4		4		0		27		27		0
5927		177		177		0		185		87		0
3123		8		8		0		159		159		0
5973		2		2		0		0		0		0
6626		6		6		0		61		61		0
7075		11		11		0		123		123		0
7896		166		166		0		0		0		0
3818		6		6		0		103		103		0
6824		111		108		0		53		53		0
4983		9		9		0		99		99		0
4995		11		0		0		70		70		0
865		9		9		0		154		154		0
9417		251		251		0		0		0		0
5610		74		74		0		172		172		0
